"State","Region","Quarter","Trips"
"New South Wales","New England North West",2015 Q1,335.5004355
"New South Wales","New England North West",2015 Q2,379.5845359
"New South Wales","New England North West",2015 Q3,294.5414794
"New South Wales","New England North West",2015 Q4,300.3491694
"New South Wales","New England North West",2016 Q1,321.2151907
"New South Wales","New England North West",2016 Q2,392.0172255
"New South Wales","New England North West",2016 Q3,350.3716415
"New South Wales","New England North West",2016 Q4,346.6871908
"New South Wales","New England North West",2017 Q1,358.0866477
"New South Wales","New England North West",2017 Q2,405.9131802
"New South Wales","New England North West",2017 Q3,398.9737121
"New South Wales","New England North West",2017 Q4,404.1934329
"New South Wales","North Coast NSW",1998 Q1,1342.3012301
"New South Wales","North Coast NSW",1998 Q2,1161.1086016
"New South Wales","North Coast NSW",1998 Q3,839.3680659
"New South Wales","North Coast NSW",1998 Q4,1183.859971
"New South Wales","North Coast NSW",1999 Q1,1306.877508
"New South Wales","North Coast NSW",1999 Q2,928.0525703
"New South Wales","North Coast NSW",1999 Q3,1028.0455603
"New South Wales","North Coast NSW",1999 Q4,1066.8569958
"New South Wales","North Coast NSW",2000 Q1,1277.579165
"New South Wales","North Coast NSW",2000 Q2,854.1459059
"New South Wales","North Coast NSW",2000 Q3,961.52761
"New South Wales","North Coast NSW",2000 Q4,1048.9090609
"New South Wales","North Coast NSW",2001 Q1,1189.9934075
"New South Wales","North Coast NSW",2001 Q2,919.8558864
"New South Wales","North Coast NSW",2001 Q3,920.6484578
"New South Wales","North Coast NSW",2001 Q4,1049.5949687
"New South Wales","North Coast NSW",2002 Q1,1297.9505861
"New South Wales","North Coast NSW",2002 Q2,1111.7102481
"New South Wales","North Coast NSW",2002 Q3,1020.7040839
"New South Wales","North Coast NSW",2002 Q4,1212.8419869
"New South Wales","North Coast NSW",2003 Q1,1301.2189068
"New South Wales","North Coast NSW",2003 Q2,1034.1830512
"New South Wales","North Coast NSW",2003 Q3,1023.3084655
"New South Wales","North Coast NSW",2003 Q4,1108.3375344
"New South Wales","North Coast NSW",2004 Q1,1335.2825452
"New South Wales","North Coast NSW",2004 Q2,1061.2820642
"New South Wales","North Coast NSW",2004 Q3,957.3844384
"New South Wales","North Coast NSW",2004 Q4,1062.7071851
"New South Wales","North Coast NSW",2005 Q1,1201.8752517
"New South Wales","North Coast NSW",2005 Q2,960.1390957
"New South Wales","North Coast NSW",2005 Q3,845.3661853
"New South Wales","North Coast NSW",2005 Q4,949.1689368
"New South Wales","North Coast NSW",2006 Q1,1181.847867
"New South Wales","North Coast NSW",2006 Q2,1121.221679
"New South Wales","North Coast NSW",2006 Q3,877.714458
"New South Wales","North Coast NSW",2006 Q4,1082.225602
"New South Wales","North Coast NSW",2007 Q1,1251.2997668
"New South Wales","North Coast NSW",2007 Q2,990.4543662
"New South Wales","North Coast NSW",2007 Q3,948.5039965
"New South Wales","North Coast NSW",2007 Q4,1005.1477908
"New South Wales","North Coast NSW",2008 Q1,1226.3887575
"New South Wales","North Coast NSW",2008 Q2,928.7438963
"New South Wales","North Coast NSW",2008 Q3,808.6582864
"New South Wales","North Coast NSW",2008 Q4,1079.9278729
"New South Wales","North Coast NSW",2009 Q1,1163.8048491
"New South Wales","North Coast NSW",2009 Q2,787.8087014
"New South Wales","North Coast NSW",2009 Q3,868.0995251
"New South Wales","North Coast NSW",2009 Q4,1060.9415658
"New South Wales","North Coast NSW",2010 Q1,1161.6271804
"New South Wales","North Coast NSW",2010 Q2,968.275093
"New South Wales","North Coast NSW",2010 Q3,1002.8981452
"New South Wales","North Coast NSW",2010 Q4,1053.7145246
"New South Wales","North Coast NSW",2011 Q1,1214.5066915
"New South Wales","North Coast NSW",2011 Q2,1064.0714165
"New South Wales","North Coast NSW",2011 Q3,925.4625564
"New South Wales","North Coast NSW",2011 Q4,1057.6063653
"New South Wales","North Coast NSW",2012 Q1,1140.2143361
"New South Wales","North Coast NSW",2012 Q2,923.7899507
"New South Wales","North Coast NSW",2012 Q3,971.2369249
"New South Wales","North Coast NSW",2012 Q4,1199.5305244
"New South Wales","North Coast NSW",2013 Q1,1234.2089104
"New South Wales","North Coast NSW",2013 Q2,936.4144013
"New South Wales","North Coast NSW",2013 Q3,1011.6566781
"New South Wales","North Coast NSW",2013 Q4,1114.8221294
"New South Wales","North Coast NSW",2014 Q1,1301.4333666
"New South Wales","North Coast NSW",2014 Q2,1174.7375601
"New South Wales","North Coast NSW",2014 Q3,1021.4663521
"New South Wales","North Coast NSW",2014 Q4,1178.5193913
"New South Wales","North Coast NSW",2015 Q1,1306.6054369
"New South Wales","North Coast NSW",2015 Q2,1193.6270733
"New South Wales","North Coast NSW",2015 Q3,1097.9385961
"New South Wales","North Coast NSW",2015 Q4,1266.5966197
"New South Wales","North Coast NSW",2016 Q1,1560.8200202
"New South Wales","North Coast NSW",2016 Q2,1153.6977468
"New South Wales","North Coast NSW",2016 Q3,1038.7536387
"New South Wales","North Coast NSW",2016 Q4,1407.1823564
"New South Wales","North Coast NSW",2017 Q1,1409.7407099
"New South Wales","North Coast NSW",2017 Q2,1164.0613318
"New South Wales","North Coast NSW",2017 Q3,1145.6543681
"New South Wales","North Coast NSW",2017 Q4,1329.1106464
"New South Wales","Outback NSW",1998 Q1,96.6026507
"New South Wales","Outback NSW",1998 Q2,120.648446
"New South Wales","Outback NSW",1998 Q3,110.0737791
"New South Wales","Outback NSW",1998 Q4,185.4700228
"New South Wales","Outback NSW",1999 Q1,78.3638069
"New South Wales","Outback NSW",1999 Q2,147.0056242
"New South Wales","Outback NSW",1999 Q3,183.5587774
"New South Wales","Outback NSW",1999 Q4,121.8616492
"New South Wales","Outback NSW",2000 Q1,86.7770181
"New South Wales","Outback NSW",2000 Q2,97.6208991
"New South Wales","Outback NSW",2000 Q3,186.4018382
"New South Wales","Outback NSW",2000 Q4,73.3344467
"New South Wales","Outback NSW",2001 Q1,88.5616267
"New South Wales","Outback NSW",2001 Q2,94.0853442
"New South Wales","Outback NSW",2001 Q3,143.3236768
"New South Wales","Outback NSW",2001 Q4,86.9197173
"New South Wales","Outback NSW",2002 Q1,107.5180314
"New South Wales","Outback NSW",2002 Q2,118.1612225
"New South Wales","Outback NSW",2002 Q3,149.0839729
"New South Wales","Outback NSW",2002 Q4,120.2195085
"New South Wales","Outback NSW",2003 Q1,62.7317344
"New South Wales","Outback NSW",2003 Q2,121.6442062
"New South Wales","Outback NSW",2003 Q3,118.1460444
"New South Wales","Outback NSW",2003 Q4,99.1147116
"New South Wales","Outback NSW",2004 Q1,69.1542466
"New South Wales","Outback NSW",2004 Q2,114.6615125
"New South Wales","Outback NSW",2004 Q3,121.5362979
"New South Wales","Outback NSW",2004 Q4,89.3992039
"New South Wales","Outback NSW",2005 Q1,58.9508498
"New South Wales","Outback NSW",2005 Q2,80.5291359
"New South Wales","Outback NSW",2005 Q3,102.176331
"New South Wales","Outback NSW",2005 Q4,94.2937539
"New South Wales","Outback NSW",2006 Q1,59.287709
"New South Wales","Outback NSW",2006 Q2,71.212593
"New South Wales","Outback NSW",2006 Q3,94.280454
"New South Wales","Outback NSW",2006 Q4,80.685846
"New South Wales","Outback NSW",2007 Q1,59.6227058
"New South Wales","Outback NSW",2007 Q2,96.1623029
"New South Wales","Outback NSW",2007 Q3,109.4784004
"New South Wales","Outback NSW",2007 Q4,60.806958
"New South Wales","Outback NSW",2008 Q1,63.0085702
"New South Wales","Outback NSW",2008 Q2,135.4130262
"New South Wales","Outback NSW",2008 Q3,81.614855
"New South Wales","Outback NSW",2008 Q4,112.5107398
"New South Wales","Outback NSW",2009 Q1,61.579705
"New South Wales","Outback NSW",2009 Q2,69.8802133
"New South Wales","Outback NSW",2009 Q3,137.1912371
"New South Wales","Outback NSW",2009 Q4,60.3158719
"New South Wales","Outback NSW",2010 Q1,53.3389698
"New South Wales","Outback NSW",2010 Q2,99.7046267
"New South Wales","Outback NSW",2010 Q3,146.6089136
"New South Wales","Outback NSW",2010 Q4,82.4162551
"New South Wales","Outback NSW",2011 Q1,54.5023678
"New South Wales","Outback NSW",2011 Q2,72.9121736
"New South Wales","Outback NSW",2011 Q3,113.3788525
"New South Wales","Outback NSW",2011 Q4,74.0031007
"New South Wales","Outback NSW",2012 Q1,38.9959698
"New South Wales","Outback NSW",2012 Q2,80.2753312
"New South Wales","Outback NSW",2012 Q3,71.9046727
"New South Wales","Outback NSW",2012 Q4,62.8140399
"New South Wales","Outback NSW",2013 Q1,45.9733346
"New South Wales","Outback NSW",2013 Q2,104.1239784
"New South Wales","Outback NSW",2013 Q3,106.6543097
"New South Wales","Outback NSW",2013 Q4,72.2100906
"New South Wales","Outback NSW",2014 Q1,47.1369475
"New South Wales","Outback NSW",2014 Q2,99.9929073
"New South Wales","Outback NSW",2014 Q3,147.4189006
"New South Wales","Outback NSW",2014 Q4,104.2203072
"New South Wales","Outback NSW",2015 Q1,68.1653777
"New South Wales","Outback NSW",2015 Q2,112.0810896
"New South Wales","Outback NSW",2015 Q3,126.2727716
"New South Wales","Outback NSW",2015 Q4,105.1183956
"New South Wales","Outback NSW",2016 Q1,65.6793734
"New South Wales","Outback NSW",2016 Q2,134.8312506
"New South Wales","Outback NSW",2016 Q3,141.2427132
"New South Wales","Outback NSW",2016 Q4,105.9466503
"New South Wales","Outback NSW",2017 Q1,91.1370224
"New South Wales","Outback NSW",2017 Q2,107.5434244
"New South Wales","Outback NSW",2017 Q3,162.5924259
"New South Wales","Outback NSW",2017 Q4,106.3098732
"New South Wales","Riverina",1998 Q1,215.2689124
"New South Wales","Riverina",1998 Q2,336.0949208
"New South Wales","Riverina",1998 Q3,228.0653714
"New South Wales","Riverina",1998 Q4,201.1235263
"New South Wales","Riverina",1999 Q1,200.8224433
"New South Wales","Riverina",1999 Q2,246.8163023
"New South Wales","Riverina",1999 Q3,204.4419927
"New South Wales","Riverina",1999 Q4,256.4054232
"New South Wales","Riverina",2000 Q1,203.0133385
"New South Wales","Riverina",2000 Q2,188.8272204
"New South Wales","Riverina",2000 Q3,178.4014018
"New South Wales","Riverina",2000 Q4,211.2122207
"New South Wales","Riverina",2001 Q1,192.4143732
"New South Wales","Riverina",2001 Q2,191.9889941
"New South Wales","Riverina",2001 Q3,216.5987629
"New South Wales","Riverina",2001 Q4,312.9015509
"New South Wales","Riverina",2002 Q1,157.8548571
"New South Wales","Riverina",2002 Q2,230.287812
"New South Wales","Riverina",2002 Q3,207.7731293
"New South Wales","Riverina",2002 Q4,286.8959983
"New South Wales","Riverina",2003 Q1,260.7321134
"New South Wales","Riverina",2003 Q2,263.6816409
"New South Wales","Riverina",2003 Q3,249.2385672
"New South Wales","Riverina",2003 Q4,216.497108
"New South Wales","Riverina",2004 Q1,167.4067964
"New South Wales","Riverina",2004 Q2,190.5472186
"New South Wales","Riverina",2004 Q3,207.8700795
"New South Wales","Riverina",2004 Q4,281.4874165
"New South Wales","Riverina",2005 Q1,199.386865
"New South Wales","Riverina",2005 Q2,245.2561466
"New South Wales","Riverina",2005 Q3,202.8456634
"New South Wales","Riverina",2005 Q4,166.241818
"New South Wales","Riverina",2006 Q1,182.484959
"New South Wales","Riverina",2006 Q2,222.689763
"New South Wales","Riverina",2006 Q3,175.414286
"New South Wales","Riverina",2006 Q4,189.481353
"New South Wales","Riverina",2007 Q1,173.7824906
"New South Wales","Riverina",2007 Q2,202.3984904
"New South Wales","Riverina",2007 Q3,170.5718804
"New South Wales","Riverina",2007 Q4,230.0494897
"New South Wales","Riverina",2008 Q1,141.490538
"New South Wales","Riverina",2008 Q2,165.7870794
"New South Wales","Riverina",2008 Q3,175.4194366
"New South Wales","Riverina",2008 Q4,193.1408033
"New South Wales","Riverina",2009 Q1,144.2458069
"New South Wales","Riverina",2009 Q2,223.1313394
"New South Wales","Riverina",2009 Q3,218.797439
"New South Wales","Riverina",2009 Q4,213.6213833
"New South Wales","Riverina",2010 Q1,176.1716998
"New South Wales","Riverina",2010 Q2,196.9413641
"New South Wales","Riverina",2010 Q3,260.4241006
"New South Wales","Riverina",2010 Q4,228.7474404
"New South Wales","Riverina",2011 Q1,188.3801015
"New South Wales","Riverina",2011 Q2,205.0182576
"New South Wales","Riverina",2011 Q3,195.0285165
"New South Wales","Riverina",2011 Q4,195.3365223
"New South Wales","Riverina",2012 Q1,183.6027256
"New South Wales","Riverina",2012 Q2,217.9395572
"New South Wales","Riverina",2012 Q3,176.5124615
"New South Wales","Riverina",2012 Q4,191.4725493
"New South Wales","Riverina",2013 Q1,182.3122467
"New South Wales","Riverina",2013 Q2,271.8371098
"New South Wales","Riverina",2013 Q3,205.5485339
"New South Wales","Riverina",2013 Q4,195.8644771
"New South Wales","Riverina",2014 Q1,217.1527935
"New South Wales","Riverina",2014 Q2,217.3001683
"New South Wales","Riverina",2014 Q3,236.5091331
"New South Wales","Riverina",2014 Q4,254.2813184
"New South Wales","Riverina",2015 Q1,253.1515149
"New South Wales","Riverina",2015 Q2,260.624092
"New South Wales","Riverina",2015 Q3,264.2596158
"New South Wales","Riverina",2015 Q4,240.0733115
"New South Wales","Riverina",2016 Q1,238.9226216
"New South Wales","Riverina",2016 Q2,279.9532179
"New South Wales","Riverina",2016 Q3,254.5431677
"New South Wales","Riverina",2016 Q4,230.6681039
"New South Wales","Riverina",2017 Q1,182.6422443
"New South Wales","Riverina",2017 Q2,293.5650243
"New South Wales","Riverina",2017 Q3,213.902252
"New South Wales","Riverina",2017 Q4,218.1397851
"New South Wales","Snowy Mountains",1998 Q1,140.9891568
"New South Wales","Snowy Mountains",1998 Q2,166.5863415
"New South Wales","Snowy Mountains",1998 Q3,372.8153386
"New South Wales","Snowy Mountains",1998 Q4,126.4298521
"New South Wales","Snowy Mountains",1999 Q1,182.6621549
"New South Wales","Snowy Mountains",1999 Q2,163.2938367
"New South Wales","Snowy Mountains",1999 Q3,278.7756152
"New South Wales","Snowy Mountains",1999 Q4,122.6287832
"New South Wales","Snowy Mountains",2000 Q1,160.970777
"New South Wales","Snowy Mountains",2000 Q2,171.0791012
"New South Wales","Snowy Mountains",2000 Q3,345.2283547
"New South Wales","Snowy Mountains",2000 Q4,116.8812359
"New South Wales","Snowy Mountains",2001 Q1,124.1873723
"New South Wales","Snowy Mountains",2001 Q2,135.4014052
"New South Wales","Snowy Mountains",2001 Q3,295.3664868
"New South Wales","Snowy Mountains",2001 Q4,92.5700587
"New South Wales","Snowy Mountains",2002 Q1,157.1649804
"New South Wales","Snowy Mountains",2002 Q2,139.0641915
"New South Wales","Snowy Mountains",2002 Q3,351.0244766
"New South Wales","Snowy Mountains",2002 Q4,96.6979411
"New South Wales","Snowy Mountains",2003 Q1,111.6035781
"New South Wales","Snowy Mountains",2003 Q2,134.3719894
"New South Wales","Snowy Mountains",2003 Q3,330.9185798
"New South Wales","Snowy Mountains",2003 Q4,125.7410525
"New South Wales","Snowy Mountains",2004 Q1,171.0308913
"New South Wales","Snowy Mountains",2004 Q2,97.9620606
"New South Wales","Snowy Mountains",2004 Q3,346.7233203
"New South Wales","Snowy Mountains",2004 Q4,162.2717545
"New South Wales","Snowy Mountains",2005 Q1,164.1008084
"New South Wales","Snowy Mountains",2005 Q2,104.9653905
"New South Wales","Snowy Mountains",2005 Q3,302.4846644
"New South Wales","Snowy Mountains",2005 Q4,109.9752586
"New South Wales","Snowy Mountains",2006 Q1,128.428921
"New South Wales","Snowy Mountains",2006 Q2,140.63113
"New South Wales","Snowy Mountains",2006 Q3,218.04347
"New South Wales","Snowy Mountains",2006 Q4,92.271027
"New South Wales","Snowy Mountains",2007 Q1,139.4458199
"New South Wales","Snowy Mountains",2007 Q2,143.2841033
"New South Wales","Snowy Mountains",2007 Q3,264.8167598
"New South Wales","Snowy Mountains",2007 Q4,94.5134527
"New South Wales","Snowy Mountains",2008 Q1,141.2387574
"New South Wales","Snowy Mountains",2008 Q2,109.4959549
"New South Wales","Snowy Mountains",2008 Q3,283.0783084
"New South Wales","Snowy Mountains",2008 Q4,91.7981132
"New South Wales","Snowy Mountains",2009 Q1,138.8245619
"New South Wales","Snowy Mountains",2009 Q2,103.4913508
